,Fitness,Iteration,Restarts,Time,current_restart,max_iters
0,1.0,0,5,0.00013441800000002502,0,550
1,1.0,1,5,0.0006239180000005007,0,550
2,1.0,2,5,0.0006682040000001166,0,550
3,1.0,3,5,0.0007007379999990349,0,550
4,1.0,4,5,0.0007315170000001814,0,550
5,1.0,5,5,0.0007612619999992631,0,550
6,1.0,6,5,0.000790934999999493,0,550
7,1.0,7,5,0.0008192119999996805,0,550
8,1.0,8,5,0.0008483169999990992,0,550
9,1.0,9,5,0.0008767059999996718,0,550
10,1.0,10,5,0.0009051969999998022,1,550
11,1.0,11,5,0.00962177199999914,1,550
12,1.0,12,5,0.010121188999999475,1,550
13,1.0,13,5,0.010166397999999077,1,550
14,1.0,14,5,0.010201457999999164,1,550
15,1.0,15,5,0.0102335870000001,1,550
16,1.0,16,5,0.01026457899999933,1,550
17,1.0,17,5,0.010294991000000309,1,550
18,1.0,18,5,0.010325120999999271,1,550
19,1.0,19,5,0.010355757999999327,1,550
20,3.0,20,5,0.010385823000000016,2,550
21,3.0,21,5,0.010415789999999703,2,550
22,3.0,22,5,0.01794954899999901,2,550
23,3.0,23,5,0.01870858100000028,2,550
24,3.0,24,5,0.01875360500000056,2,550
25,3.0,25,5,0.018789876999999677,2,550
26,3.0,26,5,0.01882233399999933,2,550
27,3.0,27,5,0.01885211299999945,2,550
28,3.0,28,5,0.01888341099999913,2,550
29,3.0,29,5,0.018914398999999804,2,550
30,0.0,30,5,0.0189450640000004,3,550
31,0.0,31,5,0.018975875999998948,3,550
32,0.0,32,5,0.019006413999999694,3,550
33,0.0,33,5,0.026556292000000425,3,550
34,0.0,34,5,0.02701190500000017,3,550
35,0.0,35,5,0.027054009000000434,3,550
36,0.0,36,5,0.02708607499999971,3,550
37,0.0,37,5,0.027117911999999578,3,550
38,0.0,38,5,0.0271473689999997,3,550
39,0.0,39,5,0.027177344000000048,3,550
40,4.0,40,5,0.02720495300000003,4,550
41,4.0,41,5,0.027235053000000065,4,550
42,4.0,42,5,0.027262660999999966,4,550
43,4.0,43,5,0.027292003999999537,4,550
44,4.0,44,5,0.03538206200000005,4,550
45,4.0,45,5,0.03586573900000012,4,550
46,4.0,46,5,0.03591260500000004,4,550
47,4.0,47,5,0.03595040099999913,4,550
48,4.0,48,5,0.0359846570000002,4,550
49,4.0,49,5,0.03601618699999953,4,550
50,2.0,50,5,0.036049306999998976,5,550
51,2.0,51,5,0.03607986899999993,5,550
52,2.0,52,5,0.03611143100000014,5,550
53,2.0,53,5,0.036141029999999574,5,550
54,2.0,54,5,0.036173154000000096,5,550
55,2.0,55,5,0.044554823000000354,5,550
56,2.0,56,5,0.04503634900000009,5,550
57,2.0,57,5,0.04508338800000011,5,550
58,2.0,58,5,0.04512028499999943,5,550
59,2.0,59,5,0.045154805999999326,5,550
