,Fitness,Iteration,Temperature,Time,max_iters
0,146.0,0,0.05,0.005246480999630876,550
1,148.0,1,0.05,0.012586168999405345,550
2,150.0,2,0.05,0.017511717999695975,550
3,152.0,3,0.05,0.022297689999504655,550
4,154.0,4,0.05,0.027086078000138514,550
5,154.0,5,0.05,0.0319777630002136,550
6,154.0,6,0.05,0.034429780000209576,550
7,154.0,7,0.05,0.03922744299961778,550
8,154.0,8,0.05,0.04405219799991755,550
9,154.0,9,0.05,0.04652382599942939,550
10,154.0,10,0.05,0.05154395699992165,550
11,154.0,11,0.05,0.05401445000006788,550
12,154.0,12,0.05,0.0565761179996116,550
13,156.0,13,0.05,0.05902748900007282,550
14,158.0,14,0.05,0.06405338399963512,550
15,158.0,15,0.05,0.06973262500014243,550
16,158.0,16,0.05,0.07474016299966024,550
17,158.0,17,0.05,0.0771882609997192,550
18,160.0,18,0.05,0.07962420900003053,550
19,160.0,19,0.05,0.08460907799963024,550
20,160.0,20,0.05,0.08705805899990082,550
21,160.0,21,0.05,0.08952776299975085,550
22,160.0,22,0.05,0.09201939200011111,550
23,160.0,23,0.05,0.09697764399970765,550
24,160.0,24,0.05,0.09969394600011583,550
25,160.0,25,0.05,0.10220052600016061,550
26,160.0,26,0.05,0.10465321199990285,550
27,160.0,27,0.05,0.11001679499986494,550
28,160.0,28,0.05,0.11250543899950571,550
29,160.0,29,0.05,0.11825350900016929,550
30,160.0,30,0.05,0.12444928199965943,550
31,160.0,31,0.05,0.12966991899975255,550
32,160.0,32,0.05,0.1326642180001727,550
33,160.0,33,0.05,0.13763028199991822,550
34,160.0,34,0.05,0.1404660909993254,550
35,162.0,35,0.05,0.14291342700016685,550
36,162.0,36,0.05,0.14825235399985104,550
37,162.0,37,0.05,0.15091869400021096,550
38,162.0,38,0.05,0.15343297900017205,550
39,162.0,39,0.05,0.1592555139995966,550
40,162.0,40,0.05,0.16416628600018157,550
41,162.0,41,0.05,0.16684477799935848,550
42,164.0,42,0.05,0.16989461299999675,550
43,166.0,43,0.05,0.1750993039995592,550
