,Fitness,Iteration,Restarts,Time,current_restart,max_iters
0,1.0,0,20,4.459700000047917e-05,0,550
1,1.0,1,20,0.0004211290000011303,0,550
2,1.0,2,20,0.0004629490000009895,0,550
3,1.0,3,20,0.0005077270000004575,0,550
4,1.0,4,20,0.0005386260000008747,0,550
5,1.0,5,20,0.0005693480000008577,0,550
6,1.0,6,20,0.0005987059999998934,0,550
7,1.0,7,20,0.000627599000001311,0,550
8,1.0,8,20,0.0006557260000015219,0,550
9,1.0,9,20,0.0006842110000011559,0,550
10,1.0,10,20,0.0007123600000014108,1,550
11,1.0,11,20,0.009148306000000161,1,550
12,1.0,12,20,0.009624778000000944,1,550
13,1.0,13,20,0.009669605000000914,1,550
14,1.0,14,20,0.009704757000001507,1,550
15,1.0,15,20,0.009736537000000212,1,550
16,1.0,16,20,0.009767109000000218,1,550
17,1.0,17,20,0.009797121000000075,1,550
18,1.0,18,20,0.009826606000000737,1,550
19,1.0,19,20,0.0098559120000008,1,550
20,3.0,20,20,0.009885071000001133,2,550
21,3.0,21,20,0.00991420300000101,2,550
22,3.0,22,20,0.01708151800000124,2,550
23,3.0,23,20,0.017581862000000115,2,550
24,3.0,24,20,0.017627875000000515,2,550
25,3.0,25,20,0.01766409600000074,2,550
26,3.0,26,20,0.017694612000001442,2,550
27,3.0,27,20,0.01772613900000053,2,550
28,3.0,28,20,0.017757339000000982,2,550
29,3.0,29,20,0.017788043000001252,2,550
30,0.0,30,20,0.017818091000000535,3,550
31,0.0,31,20,0.017848374999999805,3,550
32,0.0,32,20,0.017878477000000004,3,550
33,0.0,33,20,0.025807226000001293,3,550
34,0.0,34,20,0.02625723200000074,3,550
35,0.0,35,20,0.026301132000000393,3,550
36,0.0,36,20,0.026335841999999943,3,550
37,0.0,37,20,0.026366622000001172,3,550
38,0.0,38,20,0.02640095100000117,3,550
39,0.0,39,20,0.02643301800000053,3,550
40,4.0,40,20,0.026463092000000188,4,550
41,4.0,41,20,0.026492789000000627,4,550
42,4.0,42,20,0.026522175000000203,4,550
43,4.0,43,20,0.026551440000000426,4,550
44,4.0,44,20,0.03405780599999986,4,550
45,4.0,45,20,0.034514580000001516,4,550
46,4.0,46,20,0.03455888900000126,4,550
47,4.0,47,20,0.034595873000000665,4,550
48,4.0,48,20,0.034629244000001336,4,550
49,4.0,49,20,0.03465973800000022,4,550
50,2.0,50,20,0.03469175100000044,5,550
51,2.0,51,20,0.034723477,5,550
52,2.0,52,20,0.034752549000000243,5,550
53,2.0,53,20,0.03478392300000088,5,550
54,2.0,54,20,0.03481496700000086,5,550
55,2.0,55,20,0.043513530000000245,5,550
56,2.0,56,20,0.04400830800000044,5,550
57,2.0,57,20,0.044056880000001186,5,550
58,2.0,58,20,0.04409459100000035,5,550
59,2.0,59,20,0.04412951900000017,5,550
60,5.0,60,20,0.04416256700000076,6,550
61,5.0,61,20,0.04419542800000009,6,550
62,5.0,62,20,0.04422749200000098,6,550
63,5.0,63,20,0.04425883900000116,6,550
64,5.0,64,20,0.044290750000000045,6,550
65,5.0,65,20,0.0443217450000013,6,550
66,5.0,66,20,0.05323359800000027,6,550
67,5.0,67,20,0.053713083999999967,6,550
68,5.0,68,20,0.053761007000000305,6,550
69,5.0,69,20,0.05379918000000039,6,550
70,0.0,70,20,0.053832136000000474,7,550
71,0.0,71,20,0.05386574899999985,7,550
72,0.0,72,20,0.05389988000000123,7,550
73,0.0,73,20,0.05393513599999977,7,550
74,0.0,74,20,0.05396927800000029,7,550
75,0.0,75,20,0.05400237799999985,7,550
76,0.0,76,20,0.05403577000000048,7,550
77,0.0,77,20,0.06264785000000117,7,550
78,0.0,78,20,0.06313390200000057,7,550
79,0.0,79,20,0.06318284800000029,7,550
80,2.0,80,20,0.06321794000000125,8,550
81,2.0,81,20,0.06325772000000107,8,550
82,2.0,82,20,0.06330605800000022,8,550
83,2.0,83,20,0.06334260600000086,8,550
84,2.0,84,20,0.06337268900000126,8,550
85,2.0,85,20,0.06340393700000035,8,550
86,2.0,86,20,0.06343462600000116,8,550
87,2.0,87,20,0.06346572500000036,8,550
88,2.0,88,20,0.07359150600000142,8,550
89,2.0,89,20,0.0740455880000006,8,550
90,0.0,90,20,0.07409472299999997,9,550
91,0.0,91,20,0.07413375000000144,9,550
92,0.0,92,20,0.07418206700000063,9,550
93,0.0,93,20,0.07421782000000121,9,550
94,0.0,94,20,0.0742509000000009,9,550
95,0.0,95,20,0.07428449600000064,9,550
96,0.0,96,20,0.07433282800000107,9,550
97,0.0,97,20,0.07436810500000135,9,550
