,Fitness,Iteration,Restarts,Time,current_restart,max_iters
0,146.0,0,10,0.00495511200006149,0,550
1,148.0,1,10,0.014078055000027234,0,550
2,150.0,2,10,0.018997671999386512,0,550
3,152.0,3,10,0.023808605999875,0,550
4,154.0,4,10,0.028634737999709614,0,550
5,154.0,5,10,0.033545734999279375,0,550
6,154.0,6,10,0.036044221999873116,0,550
7,154.0,7,10,0.038465844999336696,0,550
8,154.0,8,10,0.04088945199964655,0,550
9,156.0,9,10,0.0433083859998078,0,550
10,156.0,10,10,0.04816819299958297,0,550
11,156.0,11,10,0.050600771000063105,0,550
12,156.0,12,10,0.053034996999485884,0,550
13,156.0,13,10,0.055463294999754,0,550
14,156.0,14,10,0.05791865099945426,0,550
15,156.0,15,10,0.06035171999974409,0,550
16,158.0,16,10,0.06280630199944426,0,550
17,158.0,17,10,0.0679724929996155,0,550
18,158.0,18,10,0.07075855299990508,0,550
19,158.0,19,10,0.07335515599970677,0,550
20,158.0,20,10,0.07578824299980624,0,550
21,160.0,21,10,0.07821599399994739,0,550
22,162.0,22,10,0.08311570199930429,0,550
23,162.0,23,10,0.08798969999952533,0,550
24,164.0,24,10,0.0905269099994257,0,550
25,164.0,25,10,0.09536402300000191,0,550
26,166.0,26,10,0.09778569299942319,0,550
27,166.0,27,10,0.10259200099972077,0,550
28,166.0,28,10,0.10500756700002967,0,550
29,166.0,29,10,0.10752998099997058,0,550
30,166.0,30,10,0.10997147999933077,0,550
31,168.0,31,10,0.11244175999945583,0,550
32,168.0,32,10,0.11859013699995558,0,550
33,168.0,33,10,0.12115539999922476,0,550
34,168.0,34,10,0.1236888879993785,0,550
35,170.0,35,10,0.12627538299966545,0,550
36,170.0,36,10,0.13130390599962993,0,550
37,170.0,37,10,0.13411361799990118,0,550
38,170.0,38,10,0.13777179199951206,0,550
39,170.0,39,10,0.14081486699978996,0,550
40,170.0,40,10,0.14384495499962213,0,550
41,170.0,41,10,0.1463625829992452,0,550
42,170.0,42,10,0.14900534299977153,0,550
43,170.0,43,10,0.15176495800005796,0,550
44,170.0,44,10,0.1543071849991975,0,550
45,170.0,45,10,0.1568718809994607,0,550
46,142.0,46,10,0.15937101700001222,1,550
47,142.0,47,10,0.16944702099954156,1,550
48,144.0,48,10,0.17490946299949428,1,550
49,144.0,49,10,0.17753746299968043,1,550
50,146.0,50,10,0.1824460759999056,1,550
51,146.0,51,10,0.18492080999931204,1,550
52,146.0,52,10,0.18996484499984945,1,550
53,146.0,53,10,0.19241709699963394,1,550
54,146.0,54,10,0.1948774329994194,1,550
55,146.0,55,10,0.1973643399996945,1,550
56,146.0,56,10,0.19983510299971385,1,550
57,146.0,57,10,0.20229701499920338,1,550
58,146.0,58,10,0.20476901999973052,1,550
59,148.0,59,10,0.20723569999972824,1,550
60,148.0,60,10,0.20973070199943322,1,550
61,148.0,61,10,0.21467206699981034,1,550
62,148.0,62,10,0.21714647599947057,1,550
63,148.0,63,10,0.21962549699946976,1,550
64,148.0,64,10,0.22209839499919326,1,550
65,148.0,65,10,0.22459375799917325,1,550
66,148.0,66,10,0.22708947699993587,1,550
67,150.0,67,10,0.2295771129993227,1,550
68,150.0,68,10,0.23202125199986767,1,550
69,150.0,69,10,0.23690786199949798,1,550
70,150.0,70,10,0.239432977999968,1,550
71,150.0,71,10,0.24190962299962848,1,550
72,150.0,72,10,0.24436226099987834,1,550
73,152.0,73,10,0.24683053599983396,1,550
74,152.0,74,10,0.2492942809994929,1,550
75,152.0,75,10,0.25421057699986704,1,550
76,152.0,76,10,0.25669672899948637,1,550
77,152.0,77,10,0.25920161999965785,1,550
78,154.0,78,10,0.2616667899992535,1,550
79,154.0,79,10,0.2641401099999712,1,550
80,154.0,80,10,0.2690462499995192,1,550
81,154.0,81,10,0.27199149599982775,1,550
82,156.0,82,10,0.27469160500004364,1,550
83,156.0,83,10,0.2775006809997649,1,550
84,156.0,84,10,0.2829719319997821,1,550
85,156.0,85,10,0.28606109999964247,1,550
86,156.0,86,10,0.28892932899998414,1,550
87,156.0,87,10,0.2930089389992645,1,550
