,Fitness,Iteration,Restarts,Time,current_restart,max_iters
0,57.0,0,10,0.000467369999999967,0,550
1,57.0,1,10,0.0011163789999999452,0,550
2,57.0,2,10,0.0011631549999999713,0,550
3,57.0,3,10,0.001200212999999728,0,550
4,57.0,4,10,0.0012337809999998228,0,550
5,57.0,5,10,0.0012665929999999825,0,550
6,58.0,6,10,0.0012982479999998908,0,550
7,59.0,7,10,0.0013417299999995969,0,550
8,60.0,8,10,0.0013847399999997734,0,550
9,60.0,9,10,0.0014263059999999328,0,550
10,61.0,10,10,0.0014607919999996,0,550
11,61.0,11,10,0.001503437999999857,0,550
12,61.0,12,10,0.0015359929999996247,0,550
13,61.0,13,10,0.0015691599999998473,0,550
14,61.0,14,10,0.0016015539999996165,0,550
15,61.0,15,10,0.0016341069999996627,0,550
16,62.0,16,10,0.0016660689999996592,0,550
17,63.0,17,10,0.0017096869999999598,0,550
18,63.0,18,10,0.001751944999999644,0,550
19,63.0,19,10,0.0017844109999995972,0,550
20,64.0,20,10,0.0018176819999999871,0,550
21,64.0,21,10,0.0018585519999998468,0,550
22,64.0,22,10,0.001892404999999986,0,550
23,64.0,23,10,0.001926217999999924,0,550
24,65.0,24,10,0.001958021999999726,0,550
25,66.0,25,10,0.00199976799999968,0,550
26,66.0,26,10,0.002041630999999988,0,550
27,66.0,27,10,0.0020750949999999158,0,550
28,66.0,28,10,0.0021074609999995886,0,550
29,67.0,29,10,0.0021407899999998925,0,550
30,67.0,30,10,0.0021827519999999545,0,550
31,67.0,31,10,0.0022151649999999634,0,550
32,68.0,32,10,0.002248473999999945,0,550
33,69.0,33,10,0.002289590999999813,0,550
34,70.0,34,10,0.002331900999999803,0,550
35,71.0,35,10,0.002373630999999765,0,550
36,71.0,36,10,0.0024165039999997084,0,550
37,71.0,37,10,0.0024492379999996317,0,550
38,72.0,38,10,0.0024828059999997265,0,550
39,73.0,39,10,0.0025239819999995916,0,550
40,73.0,40,10,0.002566445999999889,0,550
41,73.0,41,10,0.0026077329999996124,0,550
42,73.0,42,10,0.002651936999999993,0,550
43,73.0,43,10,0.0026924969999999604,0,550
44,74.0,44,10,0.00272707499999969,0,550
45,74.0,45,10,0.002774618999999756,0,550
46,74.0,46,10,0.00280959199999975,0,550
47,75.0,47,10,0.0028440989999998223,0,550
48,76.0,48,10,0.002886659999999708,0,550
49,76.0,49,10,0.00292872700000002,0,550
50,77.0,50,10,0.0029621369999999203,0,550
51,77.0,51,10,0.012530502999999804,0,550
52,77.0,52,10,0.012581100999999872,0,550
53,77.0,53,10,0.012618544999999592,0,550
54,77.0,54,10,0.012652534999999965,0,550
55,77.0,55,10,0.012685137999999707,0,550
56,77.0,56,10,0.012717061999999668,0,550
57,77.0,57,10,0.012748059999999839,0,550
58,77.0,58,10,0.012779118999999728,0,550
59,77.0,59,10,0.012811464999999966,0,550
60,78.0,60,10,0.012842570999999747,0,550
61,78.0,61,10,0.012882883999999706,0,550
62,78.0,62,10,0.01291475399999964,0,550
63,78.0,63,10,0.012945982999999828,0,550
64,78.0,64,10,0.012976908999999814,0,550
65,78.0,65,10,0.013007749999999874,0,550
66,78.0,66,10,0.013038468999999608,0,550
67,79.0,67,10,0.013070893999999722,0,550
68,79.0,68,10,0.013111687999999955,0,550
69,79.0,69,10,0.013143358999999855,0,550
70,79.0,70,10,0.013175260999999772,0,550
71,79.0,71,10,0.013206947999999663,0,550
72,79.0,72,10,0.013238979999999678,0,550
73,79.0,73,10,0.013273434999999889,0,550
74,80.0,74,10,0.013305209999999956,0,550
