,Fitness,Iteration,Restarts,Time,current_restart,max_iters
0,146.0,0,20,0.004659817999709048,0,550
1,148.0,1,20,0.012629687000298873,0,550
2,150.0,2,20,0.01778569999987667,0,550
3,152.0,3,20,0.022997750000286032,0,550
4,154.0,4,20,0.028822834000493458,0,550
5,154.0,5,20,0.03393486999993911,0,550
6,154.0,6,20,0.036622650000026624,0,550
7,154.0,7,20,0.0391814249996969,0,550
8,154.0,8,20,0.04198766399986198,0,550
9,156.0,9,20,0.044608242999856884,0,550
10,156.0,10,20,0.04962714799967216,0,550
11,156.0,11,20,0.05230928299988591,0,550
12,156.0,12,20,0.05486511500021152,0,550
13,156.0,13,20,0.057660155999656126,0,550
14,156.0,14,20,0.06188367899994773,0,550
15,156.0,15,20,0.06452227699992363,0,550
16,158.0,16,20,0.06717101100002765,0,550
17,158.0,17,20,0.07237202200030879,0,550
18,158.0,18,20,0.07510810999974638,0,550
19,158.0,19,20,0.07786525000028632,0,550
20,158.0,20,20,0.08061053599976731,0,550
21,160.0,21,20,0.08317908899971371,0,550
22,162.0,22,20,0.08860516500044469,0,550
23,162.0,23,20,0.09403562900024554,0,550
24,164.0,24,20,0.09672750000027008,0,550
25,164.0,25,20,0.10172719900037919,0,550
26,166.0,26,20,0.10440202999961912,0,550
27,166.0,27,20,0.1103919990000577,0,550
28,166.0,28,20,0.11319303100026445,0,550
29,166.0,29,20,0.11576034300014726,0,550
30,166.0,30,20,0.11847915399994235,0,550
31,168.0,31,20,0.12100485599967215,0,550
32,168.0,32,20,0.12674847400012368,0,550
33,168.0,33,20,0.12944595600038156,0,550
34,168.0,34,20,0.132009939999989,0,550
35,170.0,35,20,0.13463164000040706,0,550
36,170.0,36,20,0.13975622599991766,0,550
37,170.0,37,20,0.14260709799964388,0,550
38,170.0,38,20,0.14521705799961637,0,550
39,170.0,39,20,0.1478537780003535,0,550
40,170.0,40,20,0.15038989200002106,0,550
41,170.0,41,20,0.15290879900021537,0,550
42,170.0,42,20,0.1555116019999332,0,550
43,170.0,43,20,0.15828921499996795,0,550
44,170.0,44,20,0.16086351400008425,0,550
45,170.0,45,20,0.16348511700016388,0,550
46,142.0,46,20,0.16607621999992261,1,550
47,142.0,47,20,0.182986632000393,1,550
48,144.0,48,20,0.18812165100007405,1,550
49,144.0,49,20,0.1908824669999376,1,550
50,146.0,50,20,0.1959998190004626,1,550
51,146.0,51,20,0.19856696500028193,1,550
52,146.0,52,20,0.2036329239999759,1,550
53,146.0,53,20,0.20624152799973672,1,550
54,146.0,54,20,0.2089855730000636,1,550
55,146.0,55,20,0.2115554219999467,1,550
56,146.0,56,20,0.2140930080004182,1,550
57,146.0,57,20,0.21664797100038413,1,550
58,146.0,58,20,0.21917085499990208,1,550
59,148.0,59,20,0.221710761000395,1,550
60,148.0,60,20,0.22451228499994613,1,550
61,148.0,61,20,0.2296491839997543,1,550
62,148.0,62,20,0.2322614459999386,1,550
63,148.0,63,20,0.23482491100003244,1,550
64,148.0,64,20,0.23743482999998378,1,550
65,148.0,65,20,0.2401007219996245,1,550
66,148.0,66,20,0.24290846300027624,1,550
67,150.0,67,20,0.24555013299959683,1,550
68,150.0,68,20,0.248101611000493,1,550
69,150.0,69,20,0.25308650999977544,1,550
70,150.0,70,20,0.2556490169999961,1,550
71,150.0,71,20,0.25841663099981815,1,550
72,150.0,72,20,0.2610241140000653,1,550
73,152.0,73,20,0.26360701700014033,1,550
74,152.0,74,20,0.2661992809998992,1,550
75,152.0,75,20,0.27126484499967773,1,550
76,152.0,76,20,0.27400086499983445,1,550
77,152.0,77,20,0.2766471229997478,1,550
78,154.0,78,20,0.279206336000243,1,550
79,154.0,79,20,0.28175213299982715,1,550
80,154.0,80,20,0.2869058650003353,1,550
81,154.0,81,20,0.28951031300039176,1,550
82,156.0,82,20,0.29225847300040186,1,550
83,156.0,83,20,0.29482146900045336,1,550
84,156.0,84,20,0.2997696909997103,1,550
85,156.0,85,20,0.30225169799996365,1,550
86,156.0,86,20,0.3047541040004944,1,550
87,156.0,87,20,0.30764001900024596,1,550
88,158.0,88,20,0.3101223769999706,1,550
89,158.0,89,20,0.31277108599988424,1,550
90,158.0,90,20,0.31775923799978045,1,550
91,160.0,91,20,0.32026139899971895,1,550
92,160.0,92,20,0.32391024099979404,1,550
93,160.0,93,20,0.3299147260004247,1,550
94,160.0,94,20,0.3341511560001891,1,550
95,160.0,95,20,0.3396984009996231,1,550
96,160.0,96,20,0.3433712149999337,1,550
97,160.0,97,20,0.34721159400032775,1,550
98,162.0,98,20,0.36136041700046917,1,550
99,162.0,99,20,0.36420323899983487,1,550
100,164.0,100,20,0.3719089440000971,1,550
101,164.0,101,20,0.37649921600041125,1,550
102,164.0,102,20,0.3854944209997484,1,550
103,164.0,103,20,0.3907337450000341,1,550
104,164.0,104,20,0.39647604699985095,1,550
105,164.0,105,20,0.3997835979998854,1,550
106,164.0,106,20,0.4028802929997255,1,550
107,164.0,107,20,0.4081040930004747,1,550
108,164.0,108,20,0.4121867490002842,1,550
109,164.0,109,20,0.41482418899977347,1,550
110,164.0,110,20,0.4177636140002505,1,550
111,149.0,111,20,0.42080568199980917,2,550
112,149.0,112,20,0.4244213370002399,2,550
113,149.0,113,20,0.438860301999739,2,550
114,149.0,114,20,0.44937169199965865,2,550
115,149.0,115,20,0.4530045860001337,2,550
116,151.0,116,20,0.45684855899980903,2,550
117,151.0,117,20,0.4605842090004444,2,550
118,153.0,118,20,0.4638283419999425,2,550
119,153.0,119,20,0.46949562299960235,2,550
120,153.0,120,20,0.47275497500049823,2,550
121,153.0,121,20,0.4784863969998696,2,550
122,153.0,122,20,0.4812599480001154,2,550
123,153.0,123,20,0.4838380399996822,2,550
124,153.0,124,20,0.48652851800034114,2,550
125,153.0,125,20,0.48913255400020716,2,550
126,155.0,126,20,0.49187151200021617,2,550
127,157.0,127,20,0.49478274900047836,2,550
128,157.0,128,20,0.49743901600049867,2,550
129,157.0,129,20,0.5026818309997907,2,550
130,157.0,130,20,0.5079494089995933,2,550
131,157.0,131,20,0.5106451009996817,2,550
132,157.0,132,20,0.5132484670002668,2,550
133,157.0,133,20,0.5158497729998999,2,550
134,157.0,134,20,0.5185723390004569,2,550
135,157.0,135,20,0.5211877239999012,2,550
136,157.0,136,20,0.5238124369998332,2,550
137,157.0,137,20,0.5264572610003597,2,550
138,160.0,138,20,0.5292719790004412,3,550
139,160.0,139,20,0.5321968119997109,3,550
140,160.0,140,20,0.5348208860004888,3,550
141,160.0,141,20,0.5463759840004059,3,550
142,160.0,142,20,0.5514789349999774,3,550
143,160.0,143,20,0.5541337840004417,3,550
144,160.0,144,20,0.5567620250003529,3,550
145,160.0,145,20,0.5593187759995999,3,550
146,160.0,146,20,0.5622552240001824,3,550
147,160.0,147,20,0.56481513000017,3,550
148,150.0,148,20,0.5674537920003786,4,550
149,151.0,149,20,0.5701094160003777,4,550
150,151.0,150,20,0.5728065040002548,4,550
151,151.0,151,20,0.575580059999993,4,550
152,151.0,152,20,0.5874006780004493,4,550
