,Fitness,Iteration,Temperature,Time,max_iters
0,57.0,0,1,6.1660999999269e-05,550
1,57.0,1,1,0.00048109899999992933,550
2,57.0,2,1,0.0005333179999995608,550
3,58.0,3,1,0.0005771379999996995,550
4,59.0,4,1,0.0006396679999998156,550
5,59.0,5,1,0.0006869779999991721,550
6,59.0,6,1,0.0007258719999994057,550
7,60.0,7,1,0.0007643529999992182,550
8,61.0,8,1,0.0008083659999993387,550
9,62.0,9,1,0.0008537289999992481,550
10,62.0,10,1,0.0008989219999993026,550
11,63.0,11,1,0.001184878999999306,550
12,63.0,12,1,0.001259560999999465,550
13,64.0,13,1,0.0013056689999997317,550
14,65.0,14,1,0.0013556249999995273,550
15,65.0,15,1,0.0014032419999994161,550
16,66.0,16,1,0.0014546879999999263,550
17,66.0,17,1,0.001505294999999407,550
18,67.0,18,1,0.001545073999999147,550
19,68.0,19,1,0.0015919349999995447,550
20,69.0,20,1,0.0016379389999992,550
21,68.0,21,1,0.0016842259999991782,550
22,69.0,22,1,0.001732595999999198,550
23,69.0,23,1,0.0017784109999992026,550
24,69.0,24,1,0.001817819999999415,550
25,69.0,25,1,0.00185953199999922,550
26,70.0,26,1,0.001902535999999344,550
27,70.0,27,1,0.0019503989999991589,550
28,69.0,28,1,0.0019923799999999048,550
29,69.0,29,1,0.0020442759999994564,550
30,69.0,30,1,0.002085588999999999,550
31,70.0,31,1,0.002126912999999675,550
32,70.0,32,1,0.0021741969999995447,550
33,69.0,33,1,0.00221524599999956,550
34,69.0,34,1,0.0022669609999992346,550
35,70.0,35,1,0.002308146999999927,550
36,69.0,36,1,0.002355690999999993,550
37,69.0,37,1,0.0024073379999993705,550
38,70.0,38,1,0.0024485679999992627,550
39,71.0,39,1,0.0024960809999994282,550
40,70.0,40,1,0.0025425599999993054,550
41,69.0,41,1,0.002594094999999186,550
42,69.0,42,1,0.00264543599999989,550
43,69.0,43,1,0.0026874729999999403,550
44,70.0,44,1,0.002730090999999213,550
45,69.0,45,1,0.0027777519999991895,550
46,70.0,46,1,0.0028297019999996564,550
47,70.0,47,1,0.00287699099999994,550
48,71.0,48,1,0.0029190909999998738,550
49,72.0,49,1,0.0029669769999998152,550
50,72.0,50,1,0.0030142579999994368,550
51,72.0,51,1,0.011070176999999681,550
52,73.0,52,1,0.01112375599999993,550
53,73.0,53,1,0.011177239999999422,550
54,73.0,54,1,0.011218837999999565,550
55,73.0,55,1,0.011258792999999656,550
56,73.0,56,1,0.01129801699999966,550
57,73.0,57,1,0.011336389999999419,550
58,72.0,58,1,0.011374325999999435,550
59,72.0,59,1,0.01142390399999993,550
60,73.0,60,1,0.011462660999999486,550
61,74.0,61,1,0.011508225999999233,550
62,74.0,62,1,0.011553847999999256,550
63,74.0,63,1,0.01159211999999954,550
64,73.0,64,1,0.011630914999999575,550
65,73.0,65,1,0.011678716999999672,550
66,74.0,66,1,0.011716894999999283,550
67,74.0,67,1,0.011762843999999717,550
68,74.0,68,1,0.011800761999999132,550
69,75.0,69,1,0.011839266999999154,550
70,75.0,70,1,0.011885100999999842,550
71,76.0,71,1,0.01192315399999977,550
72,76.0,72,1,0.011969033999999823,550
73,75.0,73,1,0.012008873999999281,550
74,75.0,74,1,0.012057026999999998,550
75,74.0,75,1,0.01209532199999952,550
76,74.0,76,1,0.012143075999999198,550
77,74.0,77,1,0.012181905999999465,550
78,74.0,78,1,0.012220739999999175,550
79,74.0,79,1,0.012259538999999542,550
80,75.0,80,1,0.012298304999999843,550
81,76.0,81,1,0.012344605999999203,550
82,77.0,82,1,0.012390835999999794,550
83,78.0,83,1,0.012437188999999904,550
84,78.0,84,1,0.01248314499999914,550
85,78.0,85,1,0.012521951999999281,550
86,78.0,86,1,0.012561783999999854,550
87,79.0,87,1,0.012602742999999528,550
88,80.0,88,1,0.012650026999999398,550
89,81.0,89,1,0.012698156999999988,550
90,81.0,90,1,0.012744917999999217,550
91,81.0,91,1,0.012784197999999414,550
92,81.0,92,1,0.012824337999999713,550
93,81.0,93,1,0.01286423599999953,550
94,82.0,94,1,0.01290366499999962,550
95,82.0,95,1,0.01295067099999958,550
96,83.0,96,1,0.012989860999999436,550
97,83.0,97,1,0.013037344999999867,550
98,84.0,98,1,0.013077981999999544,550
99,84.0,99,1,0.013125743999999884,550
100,84.0,100,1,0.013165403999999548,550
101,84.0,101,1,0.020398231999999794,550
102,84.0,102,1,0.020459477999999365,550
103,85.0,103,1,0.02050733099999924,550
104,86.0,104,1,0.020561825999999783,550
105,86.0,105,1,0.020612810999999454,550
106,86.0,106,1,0.02065457899999945,550
107,86.0,107,1,0.020699514999999558,550
108,86.0,108,1,0.020742042999999377,550
109,87.0,109,1,0.020784529999999357,550
110,87.0,110,1,0.02083378399999969,550
111,87.0,111,1,0.020874682999999727,550
112,87.0,112,1,0.020916750999999678,550
113,87.0,113,1,0.020958583999999725,550
114,88.0,114,1,0.021000108999999156,550
115,88.0,115,1,0.021049044999999822,550
116,88.0,116,1,0.021090155999999638,550
117,89.0,117,1,0.021131620999999434,550
118,90.0,118,1,0.021180063999999277,550
119,90.0,119,1,0.02122941099999931,550
120,90.0,120,1,0.02127173699999929,550
121,90.0,121,1,0.021314080999999874,550
122,90.0,122,1,0.02135539799999986,550
123,90.0,123,1,0.02139720899999986,550
124,90.0,124,1,0.0214387769999993,550
125,90.0,125,1,0.021480304999999866,550
126,90.0,126,1,0.021522320999999955,550
127,90.0,127,1,0.021566596999999632,550
128,90.0,128,1,0.021609262999999324,550
