,Fitness,Iteration,Restarts,Time,current_restart,max_iters
0,57.0,0,15,0.00011106500000046537,0,550
1,57.0,1,15,0.000889882000000064,0,550
2,57.0,2,15,0.0009383280000001548,0,550
3,57.0,3,15,0.0009824940000005,0,550
4,57.0,4,15,0.0010175280000002118,0,550
5,57.0,5,15,0.0010524720000004706,0,550
6,58.0,6,15,0.0010861410000000404,0,550
7,59.0,7,15,0.001130355999999999,0,550
8,60.0,8,15,0.001173390000000829,0,550
9,60.0,9,15,0.0012212000000006995,0,550
10,61.0,10,15,0.001255417000000314,0,550
11,61.0,11,15,0.001299754000000597,0,550
12,61.0,12,15,0.0013334420000008507,0,550
13,61.0,13,15,0.0013667960000001145,0,550
14,61.0,14,15,0.0014057630000001708,0,550
15,61.0,15,15,0.0014390360000007263,0,550
16,62.0,16,15,0.0014737100000008496,0,550
17,63.0,17,15,0.001516485000000678,0,550
18,63.0,18,15,0.0015604470000001314,0,550
19,63.0,19,15,0.0015938950000000673,0,550
20,64.0,20,15,0.0016329320000005865,0,550
21,64.0,21,15,0.0016757160000002713,0,550
22,64.0,22,15,0.0017097500000007315,0,550
23,64.0,23,15,0.0017435970000008183,0,550
24,65.0,24,15,0.001870465000000543,0,550
25,66.0,25,15,0.0019398490000002155,0,550
26,66.0,26,15,0.0019935610000008097,0,550
27,66.0,27,15,0.002030403000000014,0,550
28,66.0,28,15,0.002066258000000154,0,550
29,67.0,29,15,0.0021010260000000613,0,550
30,67.0,30,15,0.0021449090000000837,0,550
31,67.0,31,15,0.002179109000000068,0,550
32,68.0,32,15,0.002213100000000523,0,550
33,69.0,33,15,0.0022565700000001243,0,550
34,70.0,34,15,0.002302280000000323,0,550
35,71.0,35,15,0.002345071000000587,0,550
36,71.0,36,15,0.0024628500000005715,0,550
37,71.0,37,15,0.0025177860000002994,0,550
38,72.0,38,15,0.0025603060000003453,0,550
39,73.0,39,15,0.00260918300000057,0,550
40,73.0,40,15,0.0027153630000000817,0,550
41,73.0,41,15,0.0029523130000006503,0,550
42,73.0,42,15,0.0030031260000003,0,550
43,73.0,43,15,0.003050175000000266,0,550
44,74.0,44,15,0.003123156000000016,0,550
45,74.0,45,15,0.00318961299999998,0,550
46,74.0,46,15,0.0032585960000002245,0,550
47,75.0,47,15,0.0033124720000001773,0,550
48,76.0,48,15,0.003361103000000476,0,550
49,76.0,49,15,0.0034063250000002654,0,550
50,77.0,50,15,0.0034414950000005717,0,550
51,77.0,51,15,0.013458341000000651,0,550
52,77.0,52,15,0.013504572000000437,0,550
53,77.0,53,15,0.01354068200000036,0,550
54,77.0,54,15,0.013573738000000724,0,550
55,77.0,55,15,0.013605631000000784,0,550
56,77.0,56,15,0.01363747400000026,0,550
57,77.0,57,15,0.013668565000000577,0,550
58,77.0,58,15,0.013699317000000377,0,550
59,77.0,59,15,0.013731253000000443,0,550
60,78.0,60,15,0.013761797000000797,0,550
61,78.0,61,15,0.013801719000000823,0,550
62,78.0,62,15,0.013833140000000022,0,550
63,78.0,63,15,0.013864114000000427,0,550
64,78.0,64,15,0.013894703000000064,0,550
65,78.0,65,15,0.013925119000000485,0,550
66,78.0,66,15,0.013955414000000665,0,550
67,79.0,67,15,0.013986181000000819,0,550
68,79.0,68,15,0.014025788000000539,0,550
69,79.0,69,15,0.014058872000000555,0,550
70,79.0,70,15,0.014090393000000034,0,550
71,79.0,71,15,0.014121438000000097,0,550
72,79.0,72,15,0.014152663000000842,0,550
73,79.0,73,15,0.014191508000000574,0,550
74,80.0,74,15,0.014224512000000189,0,550
75,80.0,75,15,0.014264774000000813,0,550
76,80.0,76,15,0.014296505000000792,0,550
77,81.0,77,15,0.014328124000000386,0,550
78,81.0,78,15,0.014368665000000114,0,550
79,82.0,79,15,0.014400197000000503,0,550
80,82.0,80,15,0.014440799000000837,0,550
81,82.0,81,15,0.014472999000000542,0,550
