,Fitness,Iteration,Restarts,Time,current_restart,max_iters
0,1.0,0,10,5.592099999951472e-05,0,550
1,1.0,1,10,0.00045284700000003397,0,550
2,1.0,2,10,0.0004945209999984712,0,550
3,1.0,3,10,0.0005271189999991321,0,550
4,1.0,4,10,0.0005571129999992763,0,550
5,1.0,5,10,0.0005863919999988809,0,550
6,1.0,6,10,0.000614662999998572,0,550
7,1.0,7,10,0.0006433779999994726,0,550
8,1.0,8,10,0.0006714359999993036,0,550
9,1.0,9,10,0.0006999839999988211,0,550
10,1.0,10,10,0.0007285679999995409,1,550
11,1.0,11,10,0.009037153999999603,1,550
12,1.0,12,10,0.00952444699999866,1,550
13,1.0,13,10,0.009568438999998818,1,550
14,1.0,14,10,0.009602485999998578,1,550
15,1.0,15,10,0.009632909999998773,1,550
16,1.0,16,10,0.009660212000000001,1,550
17,1.0,17,10,0.009689241999998544,1,550
18,1.0,18,10,0.009716307999999785,1,550
19,1.0,19,10,0.009744612999998736,1,550
20,3.0,20,10,0.009770881999999759,2,550
21,3.0,21,10,0.009799326999999636,2,550
22,3.0,22,10,0.01758183299999949,2,550
23,3.0,23,10,0.01802059999999983,2,550
24,3.0,24,10,0.018064864999999486,2,550
25,3.0,25,10,0.01810021000000006,2,550
26,3.0,26,10,0.018132889999998625,2,550
27,3.0,27,10,0.018164137999999497,2,550
28,3.0,28,10,0.01819533399999962,2,550
29,3.0,29,10,0.018225970999999674,2,550
30,0.0,30,10,0.01825672399999867,3,550
31,0.0,31,10,0.018287174999999323,3,550
32,0.0,32,10,0.018317714999998458,3,550
33,0.0,33,10,0.026419698999999852,3,550
34,0.0,34,10,0.026880444999999753,3,550
35,0.0,35,10,0.026922396999999876,3,550
36,0.0,36,10,0.026953835999998788,3,550
37,0.0,37,10,0.02698460999999952,3,550
38,0.0,38,10,0.027015277999998588,3,550
39,0.0,39,10,0.027042658999999247,3,550
40,4.0,40,10,0.02707148399999859,4,550
41,4.0,41,10,0.027098394999999442,4,550
42,4.0,42,10,0.027127734999998765,4,550
43,4.0,43,10,0.02715446899999918,4,550
44,4.0,44,10,0.03512213499999994,4,550
45,4.0,45,10,0.03562557099999886,4,550
46,4.0,46,10,0.03566947599999892,4,550
47,4.0,47,10,0.03570516599999962,4,550
48,4.0,48,10,0.03573754899999848,4,550
49,4.0,49,10,0.03576702099999984,4,550
50,2.0,50,10,0.035798573999999306,5,550
51,2.0,51,10,0.03582762199999934,5,550
52,2.0,52,10,0.03585814799999909,5,550
53,2.0,53,10,0.03602769499999958,5,550
54,2.0,54,10,0.03607770099999996,5,550
55,2.0,55,10,0.04449361999999901,5,550
56,2.0,56,10,0.04497143199999876,5,550
57,2.0,57,10,0.04501848399999986,5,550
58,2.0,58,10,0.045056293000000025,5,550
59,2.0,59,10,0.045090799999998765,5,550
60,5.0,60,10,0.045124407999999505,6,550
61,5.0,61,10,0.04515830899999962,6,550
62,5.0,62,10,0.045190602999999996,6,550
63,5.0,63,10,0.04522267899999832,6,550
64,5.0,64,10,0.04525535299999994,6,550
65,5.0,65,10,0.045286455999999475,6,550
66,5.0,66,10,0.05360746199999866,6,550
67,5.0,67,10,0.054065586999998416,6,550
68,5.0,68,10,0.054112482999999045,6,550
69,5.0,69,10,0.05414975899999952,6,550
70,0.0,70,10,0.054184638999998924,7,550
71,0.0,71,10,0.05421663499999951,7,550
72,0.0,72,10,0.054251018999998735,7,550
73,0.0,73,10,0.05428761099999946,7,550
74,0.0,74,10,0.054321546999998915,7,550
75,0.0,75,10,0.0543533699999994,7,550
76,0.0,76,10,0.05438659000000001,7,550
77,0.0,77,10,0.06298318099999989,7,550
78,0.0,78,10,0.06347769699999972,7,550
79,0.0,79,10,0.06352457399999878,7,550
80,2.0,80,10,0.06357426799999999,8,550
81,2.0,81,10,0.06360960099999957,8,550
82,2.0,82,10,0.06364057899999942,8,550
83,2.0,83,10,0.06367322099999839,8,550
84,2.0,84,10,0.06370339099999889,8,550
85,2.0,85,10,0.0637353049999998,8,550
86,2.0,86,10,0.06377253699999841,8,550
87,2.0,87,10,0.06380590399999875,8,550
88,2.0,88,10,0.07281969299999957,8,550
89,2.0,89,10,0.07332558299999903,8,550
90,0.0,90,10,0.07337560299999879,9,550
91,0.0,91,10,0.07341499899999882,9,550
92,0.0,92,10,0.07344783899999996,9,550
93,0.0,93,10,0.0734830259999999,9,550
94,0.0,94,10,0.07351518099999943,9,550
95,0.0,95,10,0.07355458999999875,9,550
96,0.0,96,10,0.07358993499999933,9,550
97,0.0,97,10,0.07362496099999838,9,550
98,0.0,98,10,0.07365624099999835,9,550
99,0.0,99,10,0.08307514799999893,9,550
100,7.0,100,10,0.08351638699999953,10,550
101,7.0,101,10,0.08356318899999948,10,550
102,7.0,102,10,0.08360129399999927,10,550
103,7.0,103,10,0.08363400100000007,10,550
104,7.0,104,10,0.08366777299999839,10,550
105,7.0,105,10,0.08370134099999937,10,550
106,7.0,106,10,0.08373840399999999,10,550
107,7.0,107,10,0.08377417099999995,10,550
108,7.0,108,10,0.08380697099999956,10,550
109,8.0,109,10,0.08383911699999835,10,550
110,8.0,110,10,0.09315551499999941,10,550
111,8.0,111,10,0.09370719699999874,10,550
112,8.0,112,10,0.09376552699999863,10,550
113,8.0,113,10,0.09381622999999983,10,550
114,8.0,114,10,0.0938603459999996,10,550
115,8.0,115,10,0.09390398399999889,10,550
116,8.0,116,10,0.09395243699999867,10,550
117,8.0,117,10,0.09399728100000004,10,550
118,8.0,118,10,0.09403884799999851,10,550
119,8.0,119,10,0.09409138899999903,10,550
