,Fitness,Iteration,Restarts,Time,current_restart,max_iters
0,57.0,0,0,0.00011827900000005442,0,550
1,57.0,1,0,0.0005537950000000791,0,550
2,57.0,2,0,0.0006047740000001411,0,550
3,57.0,3,0,0.0006414089999999817,0,550
4,57.0,4,0,0.0006727679999998237,0,550
5,57.0,5,0,0.0007047909999999824,0,550
6,58.0,6,0,0.0007358449999999017,0,550
7,59.0,7,0,0.0007750920000000328,0,550
8,60.0,8,0,0.0008307840000001399,0,550
9,60.0,9,0,0.000899050999999762,0,550
10,61.0,10,0,0.0009536390000000061,0,550
11,61.0,11,0,0.0010758860000001924,0,550
12,61.0,12,0,0.0011305890000001817,0,550
13,61.0,13,0,0.0011704820000000282,0,550
14,61.0,14,0,0.001205795000000176,0,550
15,61.0,15,0,0.0012612559999998219,0,550
16,62.0,16,0,0.001331437999999796,0,550
17,63.0,17,0,0.001470659999999846,0,550
18,63.0,18,0,0.0015583860000001337,0,550
19,63.0,19,0,0.001660202000000055,0,550
20,64.0,20,0,0.0017337809999999898,0,550
21,64.0,21,0,0.0018137639999999955,0,550
22,64.0,22,0,0.0018686319999998702,0,550
23,64.0,23,0,0.0019090569999997697,0,550
24,65.0,24,0,0.0019434399999997964,0,550
25,66.0,25,0,0.001990149000000052,0,550
26,66.0,26,0,0.0020329650000001642,0,550
27,66.0,27,0,0.002069613999999831,0,550
28,66.0,28,0,0.0021028639999998155,0,550
29,67.0,29,0,0.002139962999999856,0,550
30,67.0,30,0,0.0021895509999998453,0,550
31,67.0,31,0,0.002249432000000162,0,550
32,68.0,32,0,0.0022901499999998798,0,550
33,69.0,33,0,0.0023324239999999996,0,550
34,70.0,34,0,0.002373726000000076,0,550
35,71.0,35,0,0.002414781999999782,0,550
36,71.0,36,0,0.0024574350000001743,0,550
37,71.0,37,0,0.0024962149999998573,0,550
38,72.0,38,0,0.0025302119999999206,0,550
39,73.0,39,0,0.0025712759999998447,0,550
40,73.0,40,0,0.002617548999999997,0,550
41,73.0,41,0,0.0026513559999998826,0,550
42,73.0,42,0,0.0026881859999998703,0,550
43,73.0,43,0,0.00272440499999993,0,550
44,74.0,44,0,0.0027620779999999456,0,550
45,74.0,45,0,0.002807851000000028,0,550
46,74.0,46,0,0.0028459089999999243,0,550
47,75.0,47,0,0.002879908000000153,0,550
48,76.0,48,0,0.002931484999999956,0,550
49,76.0,49,0,0.002974148999999926,0,550
50,77.0,50,0,0.003010876999999912,0,550
51,77.0,51,0,0.01605873899999999,0,550
52,77.0,52,0,0.016107547999999916,0,550
53,77.0,53,0,0.01614809500000014,0,550
54,77.0,54,0,0.01618460399999977,0,550
55,77.0,55,0,0.016218090000000185,0,550
56,77.0,56,0,0.016250105999999764,0,550
57,77.0,57,0,0.01628215200000005,0,550
58,77.0,58,0,0.016313872000000007,0,550
59,77.0,59,0,0.016346815999999986,0,550
60,78.0,60,0,0.01637868599999992,0,550
61,78.0,61,0,0.01641996499999987,0,550
62,78.0,62,0,0.016457441000000017,0,550
63,78.0,63,0,0.01649007899999999,0,550
64,78.0,64,0,0.016521337999999997,0,550
65,78.0,65,0,0.01655279399999987,0,550
66,78.0,66,0,0.016584648999999896,0,550
67,79.0,67,0,0.016616383999999762,0,550
68,79.0,68,0,0.016656686000000143,0,550
69,79.0,69,0,0.016691337999999778,0,550
70,79.0,70,0,0.016727170999999874,0,550
71,79.0,71,0,0.01676010700000008,0,550
72,79.0,72,0,0.016791779000000062,0,550
73,79.0,73,0,0.016825725999999985,0,550
74,80.0,74,0,0.01685785399999995,0,550
75,80.0,75,0,0.016901135999999983,0,550
76,80.0,76,0,0.016934222000000165,0,550
77,81.0,77,0,0.016966510000000046,0,550
78,81.0,78,0,0.017007238999999785,0,550
79,82.0,79,0,0.017039495000000127,0,550
80,82.0,80,0,0.017080262999999984,0,550
81,82.0,81,0,0.017115543000000066,0,550
82,82.0,82,0,0.01714883899999986,0,550
83,82.0,83,0,0.017244221999999976,0,550
84,83.0,84,0,0.0172918769999999,0,550
85,83.0,85,0,0.01734912200000016,0,550
86,83.0,86,0,0.0173883039999998,0,550
87,83.0,87,0,0.017423732000000136,0,550
88,83.0,88,0,0.017458653999999907,0,550
89,83.0,89,0,0.017498042999999797,0,550
90,84.0,90,0,0.01756223900000009,0,550
91,85.0,91,0,0.017639153000000185,0,550
92,86.0,92,0,0.017686670999999876,0,550
93,86.0,93,0,0.017738846999999947,0,550
94,87.0,94,0,0.01777730799999988,0,550
95,87.0,95,0,0.017882073,0,550
96,87.0,96,0,0.01793600400000006,0,550
97,87.0,97,0,0.0179775590000002,0,550
98,87.0,98,0,0.01801507400000002,0,550
99,87.0,99,0,0.018055566000000134,0,550
100,87.0,100,0,0.0180916980000001,0,550
101,87.0,101,0,0.025448883000000144,0,550
102,87.0,102,0,0.0255046929999998,0,550
103,87.0,103,0,0.025545916000000002,0,550
104,87.0,104,0,0.025588060000000024,0,550
