,Fitness,Iteration,Temperature,Time,max_iters
0,1.0,0,0.05,4.5666000000110785e-05,550
1,1.0,1,0.05,0.000448545999999439,550
2,1.0,2,0.05,0.0005010119999990792,550
3,1.0,3,0.05,0.0005447419999988767,550
4,1.0,4,0.05,0.0005856249999993679,550
5,1.0,5,0.05,0.0006264829999995669,550
6,1.0,6,0.05,0.0006661039999986684,550
7,1.0,7,0.05,0.0007046299999995398,550
8,1.0,8,0.05,0.0007421450000002494,550
9,1.0,9,0.05,0.0007782949999999289,550
10,1.0,10,0.05,0.0008164339999989778,550
11,1.0,11,0.05,0.0008543349999996508,550
12,2.0,12,0.05,0.0008897599999997396,550
13,2.0,13,0.05,0.0009274809999997302,550
14,2.0,14,0.05,0.0009667869999994139,550
15,2.0,15,0.05,0.0010065800000003122,550
16,2.0,16,0.05,0.001045650000000009,550
17,2.0,17,0.05,0.0010849129999996876,550
18,2.0,18,0.05,0.001126391999999754,550
19,2.0,19,0.05,0.0011678029999995232,550
20,2.0,20,0.05,0.0012091079999994037,550
21,2.0,21,0.05,0.0012505599999990125,550
22,2.0,22,0.05,0.0012916419999999817,550
23,2.0,23,0.05,0.0013335389999991065,550
24,2.0,24,0.05,0.0013754259999991802,550
25,2.0,25,0.05,0.0014168909999998647,550
26,2.0,26,0.05,0.0014522379999988289,550
27,2.0,27,0.05,0.0014951829999994004,550
28,2.0,28,0.05,0.0015375579999989952,550
29,2.0,29,0.05,0.0015798389999996942,550
30,2.0,30,0.05,0.0016218580000000316,550
31,2.0,31,0.05,0.0016640439999999757,550
32,2.0,32,0.05,0.0017060200000003078,550
33,2.0,33,0.05,0.0017477349999985847,550
34,2.0,34,0.05,0.001789482999999592,550
35,2.0,35,0.05,0.0018308969999996094,550
36,2.0,36,0.05,0.0018730690000001715,550
37,2.0,37,0.05,0.001914709999999431,550
38,2.0,38,0.05,0.001956182999999001,550
39,2.0,39,0.05,0.001997377999998662,550
40,2.0,40,0.05,0.0020386319999996516,550
41,2.0,41,0.05,0.0020806279999998623,550
42,2.0,42,0.05,0.00212234099999975,550
43,2.0,43,0.05,0.0021638149999994027,550
44,2.0,44,0.05,0.0022059260000002467,550
45,2.0,45,0.05,0.0022478439999993327,550
46,2.0,46,0.05,0.002289889000000045,550
47,2.0,47,0.05,0.002331687999999943,550
48,2.0,48,0.05,0.0023737490000002026,550
49,2.0,49,0.05,0.002416422999999668,550
50,2.0,50,0.05,0.0024590450000001596,550
51,2.0,51,0.05,0.011310158999998876,550
52,2.0,52,0.05,0.01138812099999953,550
53,2.0,53,0.05,0.011436952999998695,550
54,2.0,54,0.05,0.011479982999999194,550
55,2.0,55,0.05,0.011520416999999838,550
56,2.0,56,0.05,0.011560511999999079,550
57,2.0,57,0.05,0.011735428999999797,550
58,2.0,58,0.05,0.01178740099999942,550
59,2.0,59,0.05,0.011842997999998772,550
60,2.0,60,0.05,0.011891228999999726,550
61,2.0,61,0.05,0.011964218999999332,550
62,2.0,62,0.05,0.012011936999998696,550
63,2.0,63,0.05,0.01205180699999886,550
64,2.0,64,0.05,0.01209126100000013,550
65,2.0,65,0.05,0.012129535999999774,550
66,2.0,66,0.05,0.012168373999999815,550
67,2.0,67,0.05,0.012256321999998931,550
68,2.0,68,0.05,0.0123081729999992,550
69,2.0,69,0.05,0.012351895000000113,550
70,2.0,70,0.05,0.012393625999999713,550
71,2.0,71,0.05,0.01243338699999974,550
72,2.0,72,0.05,0.01247223799999908,550
73,2.0,73,0.05,0.012514090999999894,550
74,2.0,74,0.05,0.012553157999999343,550
75,2.0,75,0.05,0.012591791000000185,550
76,2.0,76,0.05,0.012630178000000214,550
77,2.0,77,0.05,0.012668088999999938,550
78,2.0,78,0.05,0.012765207999999362,550
79,2.0,79,0.05,0.0128336659999988,550
80,2.0,80,0.05,0.012880037999998706,550
81,2.0,81,0.05,0.012921734999999046,550
82,2.0,82,0.05,0.012961553000000237,550
83,2.0,83,0.05,0.013001007999999814,550
84,2.0,84,0.05,0.013033445999999671,550
85,2.0,85,0.05,0.013072832999998951,550
86,2.0,86,0.05,0.013111545999999308,550
87,2.0,87,0.05,0.013150221000000073,550
88,4.0,88,0.05,0.01318858299999981,550
89,4.0,89,0.05,0.013228669000000082,550
90,4.0,90,0.05,0.01326860200000013,550
91,4.0,91,0.05,0.01330935999999916,550
92,4.0,92,0.05,0.013349920999999654,550
93,4.0,93,0.05,0.013390061999999148,550
94,4.0,94,0.05,0.013430299999999562,550
95,4.0,95,0.05,0.013469776999999183,550
96,4.0,96,0.05,0.013509359999998694,550
97,4.0,97,0.05,0.013549309000000065,550
98,4.0,98,0.05,0.013588603999998838,550
99,4.0,99,0.05,0.01362755599999943,550
100,4.0,100,0.05,0.013666589999999701,550
101,4.0,101,0.05,0.021351879999999213,550
102,4.0,102,0.05,0.02141746499999897,550
103,4.0,103,0.05,0.021465505000000107,550
104,4.0,104,0.05,0.021509664999999956,550
105,4.0,105,0.05,0.021552374999998847,550
106,4.0,106,0.05,0.021594377999999637,550
107,4.0,107,0.05,0.02163880699999865,550
108,4.0,108,0.05,0.02168111299999964,550
109,4.0,109,0.05,0.021722427999998573,550
110,4.0,110,0.05,0.021763159999999004,550
111,4.0,111,0.05,0.021804823000000084,550
112,4.0,112,0.05,0.02184607399999905,550
113,4.0,113,0.05,0.021879185999999606,550
114,4.0,114,0.05,0.021921070999999515,550
115,4.0,115,0.05,0.021962807999999612,550
116,4.0,116,0.05,0.022004343999999065,550
117,4.0,117,0.05,0.022045757999999083,550
118,4.0,118,0.05,0.02208717599999943,550
119,4.0,119,0.05,0.02212849200000022,550
120,4.0,120,0.05,0.022171250999999614,550
121,4.0,121,0.05,0.02221402600000033,550
122,4.0,122,0.05,0.022257142999999147,550
123,4.0,123,0.05,0.022299777999998938,550
124,4.0,124,0.05,0.022342324000000247,550
125,4.0,125,0.05,0.02238439599999964,550
126,4.0,126,0.05,0.0224267600000001,550
127,4.0,127,0.05,0.02247220099999936,550
128,4.0,128,0.05,0.022515516000000346,550
129,4.0,129,0.05,0.02255919199999923,550
130,4.0,130,0.05,0.02260379899999876,550
131,4.0,131,0.05,0.02264751399999909,550
132,4.0,132,0.05,0.022691200999998884,550
133,4.0,133,0.05,0.02273462600000009,550
134,4.0,134,0.05,0.022776909999999262,550
135,4.0,135,0.05,0.022818562999999514,550
136,4.0,136,0.05,0.022860392000000118,550
137,4.0,137,0.05,0.022901210999998867,550
138,4.0,138,0.05,0.022942749000000262,550
139,4.0,139,0.05,0.022984150999999287,550
140,4.0,140,0.05,0.023025724000000025,550
141,4.0,141,0.05,0.023067195999999512,550
142,4.0,142,0.05,0.023108704000000202,550
143,4.0,143,0.05,0.023150083999999183,550
144,4.0,144,0.05,0.023191962000000288,550
145,4.0,145,0.05,0.023233731999999563,550
146,4.0,146,0.05,0.023275353999999027,550
147,4.0,147,0.05,0.023317921000000297,550
148,4.0,148,0.05,0.023359912000000094,550
149,4.0,149,0.05,0.023402302999999236,550
150,5.0,150,0.05,0.023444922999999562,550
151,5.0,151,0.05,0.03148662299999927,550
152,5.0,152,0.05,0.03155543299999941,550
153,5.0,153,0.05,0.031603312999999744,550
154,5.0,154,0.05,0.03164877799999921,550
155,5.0,155,0.05,0.031692784999998835,550
156,5.0,156,0.05,0.031736715999999277,550
157,5.0,157,0.05,0.03177971599999907,550
158,5.0,158,0.05,0.031822687000000016,550
159,5.0,159,0.05,0.03186513999999896,550
160,5.0,160,0.05,0.031908351000000224,550
161,5.0,161,0.05,0.03195053700000017,550
162,5.0,162,0.05,0.03199321399999988,550
163,5.0,163,0.05,0.03203513299999905,550
164,5.0,164,0.05,0.0320768410000003,550
165,5.0,165,0.05,0.03211873599999926,550
166,5.0,166,0.05,0.032152097999999185,550
167,5.0,167,0.05,0.032194498999999155,550
168,5.0,168,0.05,0.03223775999999923,550
169,5.0,169,0.05,0.03227977499999923,550
170,5.0,170,0.05,0.03232203800000022,550
171,5.0,171,0.05,0.03236398800000018,550
172,5.0,172,0.05,0.03240607299999887,550
173,5.0,173,0.05,0.03244852199999926,550
174,5.0,174,0.05,0.032493375999999685,550
175,5.0,175,0.05,0.03253638899999878,550
176,5.0,176,0.05,0.032578513999999004,550
177,5.0,177,0.05,0.03262177199999883,550
178,5.0,178,0.05,0.032664731999998864,550
179,5.0,179,0.05,0.03270735099999911,550
180,5.0,180,0.05,0.03274938499999891,550
181,5.0,181,0.05,0.03279113899999864,550
182,5.0,182,0.05,0.03283226699999986,550
183,5.0,183,0.05,0.03286678099999918,550
184,5.0,184,0.05,0.032902070999998756,550
185,5.0,185,0.05,0.03294484499999939,550
186,5.0,186,0.05,0.032986886999999854,550
187,5.0,187,0.05,0.03302865999999938,550
