,Fitness,Iteration,Temperature,Time,max_iters
0,57.0,0,0.1,8.315600000052825e-05,550
1,57.0,1,0.1,0.0005172609999997135,550
2,57.0,2,0.1,0.0005851100000002774,550
3,58.0,3,0.1,0.0006330590000001024,550
4,59.0,4,0.1,0.0006820610000000116,550
5,59.0,5,0.1,0.0007370470000003237,550
6,59.0,6,0.1,0.0007906499999998928,550
7,60.0,7,0.1,0.000897741000000174,550
8,61.0,8,0.1,0.0010375140000000727,550
9,62.0,9,0.1,0.0011000949999999676,550
10,62.0,10,0.1,0.0011514880000005334,550
11,63.0,11,0.1,0.0011990659999998599,550
12,63.0,12,0.1,0.0012790990000004498,550
13,64.0,13,0.1,0.001355395000000037,550
14,65.0,14,0.1,0.0014489390000003155,550
15,65.0,15,0.1,0.0015329350000001796,550
16,66.0,16,0.1,0.0016124870000000513,550
17,66.0,17,0.1,0.0016863359999996774,550
18,67.0,18,0.1,0.0017530680000001908,550
19,68.0,19,0.1,0.0018787280000003292,550
20,69.0,20,0.1,0.0019547520000005036,550
21,69.0,21,0.1,0.002010467999999932,550
22,70.0,22,0.1,0.002057273000000137,550
23,70.0,23,0.1,0.0022797050000002983,550
24,70.0,24,0.1,0.002337718999999794,550
25,70.0,25,0.1,0.0023858290000005056,550
26,71.0,26,0.1,0.002542197000000357,550
27,71.0,27,0.1,0.002658566000000029,550
28,71.0,28,0.1,0.002741636000000547,550
29,71.0,29,0.1,0.0028517370000002984,550
30,71.0,30,0.1,0.0029137600000002095,550
31,72.0,31,0.1,0.0029697049999999336,550
32,72.0,32,0.1,0.0030275490000004623,550
33,72.0,33,0.1,0.003079744999999967,550
34,72.0,34,0.1,0.0031326920000003255,550
35,73.0,35,0.1,0.0031845150000000544,550
36,73.0,36,0.1,0.00325610300000001,550
37,73.0,37,0.1,0.003303565000000397,550
38,74.0,38,0.1,0.0033481599999998224,550
39,75.0,39,0.1,0.0033982630000002345,550
40,75.0,40,0.1,0.00344704699999987,550
41,75.0,41,0.1,0.0034900420000001375,550
42,75.0,42,0.1,0.0035336250000002067,550
43,75.0,43,0.1,0.0035769229999997876,550
44,76.0,44,0.1,0.0036202599999999308,550
45,76.0,45,0.1,0.0036693249999997235,550
46,76.0,46,0.1,0.003712360999999831,550
47,77.0,47,0.1,0.0037562250000000574,550
48,78.0,48,0.1,0.0038283699999999143,550
49,79.0,49,0.1,0.003908860000000125,550
50,79.0,50,0.1,0.003995023999999958,550
51,79.0,51,0.1,0.014999130999999721,550
52,80.0,52,0.1,0.015056404000000079,550
53,80.0,53,0.1,0.015111094999999963,550
54,80.0,54,0.1,0.015152408000000506,550
55,80.0,55,0.1,0.015193066000000144,550
56,80.0,56,0.1,0.01523211200000052,550
57,80.0,57,0.1,0.015271170000000112,550
58,80.0,58,0.1,0.015309734999999769,550
59,80.0,59,0.1,0.015349387999999742,550
60,80.0,60,0.1,0.015387698000000505,550
61,80.0,61,0.1,0.015425995000000192,550
62,80.0,62,0.1,0.015464410999999956,550
